******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Fri Apr 23 00:08:33 CDT 2010  35        0.01 0.25 1.74 2/214 11066        600000        userspace
Fri Apr 23 00:08:38 CDT 2010  35        0.00 0.24 1.73 2/214 11073        600000        userspace
Fri Apr 23 00:08:43 CDT 2010  35        0.00 0.24 1.72 2/214 11080        600000        userspace
Fri Apr 23 00:08:48 CDT 2010  35        0.00 0.23 1.71 2/214 11087        600000        userspace
Fri Apr 23 00:08:53 CDT 2010  35        0.00 0.23 1.70 2/214 11094        600000        userspace
Fri Apr 23 00:08:58 CDT 2010  35        0.00 0.22 1.69 3/214 11101        600000        userspace
Fri Apr 23 00:09:03 CDT 2010  35        0.00 0.22 1.68 2/214 11108        600000        userspace
Fri Apr 23 00:09:08 CDT 2010  35        0.00 0.22 1.67 2/214 11115        600000        userspace
Fri Apr 23 00:09:13 CDT 2010  35        0.00 0.21 1.66 2/214 11122        600000        userspace
Fri Apr 23 00:09:18 CDT 2010  35        0.00 0.21 1.65 2/214 11129        600000        userspace
Fri Apr 23 00:09:23 CDT 2010  35        0.00 0.21 1.64 2/214 11136        600000        userspace
Fri Apr 23 00:09:28 CDT 2010  35        0.00 0.20 1.64 2/214 11143        600000        userspace
Fri Apr 23 00:09:33 CDT 2010  35        0.00 0.20 1.63 3/214 11150        600000        userspace
Fri Apr 23 00:09:39 CDT 2010  35        0.00 0.20 1.62 2/214 11157        600000        userspace
Fri Apr 23 00:09:44 CDT 2010  35        0.00 0.19 1.61 2/214 11164        600000        userspace
Fri Apr 23 00:09:49 CDT 2010  35        0.00 0.19 1.60 2/214 11171        600000        userspace
Fri Apr 23 00:09:54 CDT 2010  35        0.00 0.18 1.59 3/214 11177        600000        userspace
Fri Apr 23 00:09:59 CDT 2010  35        0.00 0.18 1.58 2/214 11184        600000        userspace
Fri Apr 23 00:10:04 CDT 2010  35        0.00 0.18 1.57 2/214 11190        600000        userspace
Fri Apr 23 00:10:09 CDT 2010  35        0.00 0.17 1.56 2/214 11197        600000        userspace
Fri Apr 23 00:10:14 CDT 2010  35        0.00 0.17 1.56 2/214 11203        600000        userspace
Fri Apr 23 00:10:19 CDT 2010  35        0.00 0.17 1.55 3/214 11210        600000        userspace
Fri Apr 23 00:10:24 CDT 2010  35        0.00 0.17 1.54 2/214 11217        600000        userspace
Fri Apr 23 00:10:29 CDT 2010  35        0.00 0.16 1.53 2/214 11224        600000        userspace
Fri Apr 23 00:10:34 CDT 2010  35        0.00 0.16 1.52 2/214 11231        600000        userspace
Fri Apr 23 00:10:39 CDT 2010  35        0.00 0.16 1.51 2/214 11238        600000        userspace
Fri Apr 23 00:10:44 CDT 2010  35        0.00 0.15 1.51 2/214 11245        600000        userspace
Fri Apr 23 00:10:49 CDT 2010  35        0.00 0.15 1.50 2/214 11255        600000        userspace
Fri Apr 23 00:10:54 CDT 2010  35        0.00 0.15 1.49 2/214 11262        600000        userspace
Fri Apr 23 00:10:59 CDT 2010  35        0.00 0.15 1.48 4/214 11269        600000        userspace
Fri Apr 23 00:11:04 CDT 2010  35        0.00 0.14 1.47 2/214 11275        600000        userspace
Fri Apr 23 00:11:09 CDT 2010  35        0.00 0.14 1.46 2/214 11281        600000        userspace
Fri Apr 23 00:11:14 CDT 2010  35        0.08 0.15 1.46 2/214 11287        600000        userspace
Fri Apr 23 00:11:19 CDT 2010  35        0.15 0.17 1.46 2/214 11293        600000        userspace
Fri Apr 23 00:11:24 CDT 2010  35        0.22 0.18 1.45 2/214 11299        600000        userspace
Fri Apr 23 00:11:30 CDT 2010  35        0.28 0.20 1.45 3/214 11306        600000        userspace
Fri Apr 23 00:11:35 CDT 2010  35        0.34 0.21 1.45 3/214 11313        600000        userspace
Fri Apr 23 00:11:40 CDT 2010  35        0.39 0.22 1.45 4/214 11319        600000        userspace
Fri Apr 23 00:11:45 CDT 2010  35        0.44 0.23 1.44 2/214 11326        600000        userspace
Fri Apr 23 00:11:50 CDT 2010  35        0.49 0.25 1.44 2/214 11333        600000        userspace
Fri Apr 23 00:11:55 CDT 2010  35        0.53 0.26 1.44 2/214 11339        600000        userspace
Fri Apr 23 00:12:00 CDT 2010  35        0.56 0.27 1.44 2/214 11345        600000        userspace
Fri Apr 23 00:12:05 CDT 2010  35        0.60 0.28 1.43 3/214 11351        600000        userspace
Fri Apr 23 00:12:10 CDT 2010  35        0.63 0.29 1.43 3/214 11357        600000        userspace
Fri Apr 23 00:12:15 CDT 2010  35        0.58 0.29 1.42 2/214 11363        600000        userspace
Fri Apr 23 00:12:20 CDT 2010  35        0.53 0.28 1.42 2/214 11369        600000        userspace
Fri Apr 23 00:12:25 CDT 2010  35        0.49 0.28 1.41 2/214 11377        600000        userspace
Fri Apr 23 00:12:30 CDT 2010  35        0.45 0.27 1.40 2/214 11386        600000        userspace
Fri Apr 23 00:12:35 CDT 2010  35        0.41 0.27 1.39 2/214 11393        600000        userspace
Fri Apr 23 00:12:40 CDT 2010  35        0.38 0.26 1.39 2/214 11400        600000        userspace
Fri Apr 23 00:12:45 CDT 2010  35        0.35 0.26 1.38 2/214 11407        600000        userspace
Fri Apr 23 00:12:50 CDT 2010  35        0.32 0.26 1.37 2/214 11414        600000        userspace
Fri Apr 23 00:12:55 CDT 2010  35        0.30 0.25 1.36 2/214 11420        600000        userspace
Fri Apr 23 00:13:00 CDT 2010  35        0.27 0.25 1.35 2/214 11426        600000        userspace
Fri Apr 23 00:13:05 CDT 2010  35        0.25 0.24 1.35 2/214 11433        600000        userspace
Fri Apr 23 00:13:10 CDT 2010  35        0.23 0.24 1.34 2/214 11439        600000        userspace
Fri Apr 23 00:13:15 CDT 2010  35        0.21 0.23 1.33 2/214 11445        600000        userspace
Fri Apr 23 00:13:21 CDT 2010  35        0.19 0.23 1.33 2/214 11451        600000        userspace
Fri Apr 23 00:13:26 CDT 2010  35        0.26 0.24 1.32 2/214 11457        600000        userspace
Fri Apr 23 00:13:31 CDT 2010  35        0.48 0.29 1.33 3/214 11463        600000        userspace
Fri Apr 23 00:13:36 CDT 2010  35        0.60 0.32 1.34 3/214 11471        600000        userspace
Fri Apr 23 00:13:41 CDT 2010  35        0.55 0.31 1.33 3/214 11481        600000        userspace
Fri Apr 23 00:13:46 CDT 2010  35        0.51 0.31 1.32 3/214 11488        600000        userspace
Fri Apr 23 00:13:51 CDT 2010  35        0.47 0.30 1.31 3/214 11494        600000        userspace
Fri Apr 23 00:13:56 CDT 2010  35        0.43 0.29 1.31 3/214 11501        600000        userspace
Fri Apr 23 00:14:01 CDT 2010  35        0.71 0.36 1.32 2/214 11507        600000        userspace
Fri Apr 23 00:14:06 CDT 2010  35        0.90 0.40 1.33 3/214 11514        600000        userspace
Fri Apr 23 00:14:11 CDT 2010  35        1.14 0.47 1.34 2/214 11525        600000        userspace
Fri Apr 23 00:14:16 CDT 2010  35        1.05 0.46 1.33 2/214 11534        600000        userspace
Fri Apr 23 00:14:21 CDT 2010  35        1.04 0.47 1.33 3/214 11545        600000        userspace
Fri Apr 23 00:14:26 CDT 2010  35        1.04 0.48 1.33 2/214 11551        600000        userspace
Fri Apr 23 00:14:31 CDT 2010  35        1.04 0.49 1.33 3/214 11558        600000        userspace
Fri Apr 23 00:14:36 CDT 2010  35        0.95 0.48 1.32 3/214 11564        600000        userspace
Fri Apr 23 00:14:41 CDT 2010  35        0.88 0.47 1.31 3/214 11571        600000        userspace
Fri Apr 23 00:14:46 CDT 2010  35        0.81 0.46 1.31 2/214 11577        600000        userspace
Fri Apr 23 00:14:51 CDT 2010  35        0.74 0.45 1.30 2/214 11583        600000        userspace
Fri Apr 23 00:14:56 CDT 2010  35        0.68 0.45 1.29 3/214 11589        600000        userspace
Fri Apr 23 00:15:01 CDT 2010  35        0.63 0.44 1.28 2/214 11595        600000        userspace
Fri Apr 23 00:15:06 CDT 2010  35        0.58 0.43 1.28 2/214 11602        600000        userspace
Fri Apr 23 00:15:12 CDT 2010  35        0.53 0.42 1.27 2/214 11608        600000        userspace
Fri Apr 23 00:15:17 CDT 2010  35        0.49 0.42 1.26 3/214 11614        600000        userspace
Fri Apr 23 00:15:22 CDT 2010  35        0.45 0.41 1.26 2/214 11621        600000        userspace
Fri Apr 23 00:15:27 CDT 2010  35        0.41 0.40 1.25 3/214 11627        600000        userspace
Fri Apr 23 00:15:32 CDT 2010  34        0.38 0.39 1.24 2/214 11634        600000        userspace
Fri Apr 23 00:15:37 CDT 2010  35        0.35 0.39 1.24 2/214 11640        600000        userspace
Fri Apr 23 00:15:42 CDT 2010  35        0.32 0.38 1.23 2/214 11646        600000        userspace
Fri Apr 23 00:15:47 CDT 2010  35        0.29 0.37 1.22 2/214 11654        600000        userspace
Fri Apr 23 00:15:52 CDT 2010  35        0.27 0.37 1.22 2/214 11661        600000        userspace
Fri Apr 23 00:15:57 CDT 2010  35        0.25 0.36 1.21 2/214 11668        600000        userspace
Fri Apr 23 00:16:02 CDT 2010  35        0.23 0.36 1.20 2/214 11674        600000        userspace
Fri Apr 23 00:16:07 CDT 2010  35        0.21 0.35 1.19 2/214 11681        600000        userspace
Fri Apr 23 00:16:12 CDT 2010  35        0.19 0.34 1.19 2/214 11687        600000        userspace
Fri Apr 23 00:16:17 CDT 2010  34        0.18 0.34 1.18 2/214 11693        600000        userspace
Fri Apr 23 00:16:22 CDT 2010  35        0.16 0.33 1.17 2/214 11699        600000        userspace
Fri Apr 23 00:16:27 CDT 2010  35        0.15 0.33 1.17 2/214 11705        600000        userspace
Fri Apr 23 00:16:32 CDT 2010  35        0.14 0.32 1.16 3/214 11712        600000        userspace
Fri Apr 23 00:16:37 CDT 2010  35        0.37 0.36 1.17 2/212 11718        600000        userspace
Fri Apr 23 00:16:42 CDT 2010  35        0.34 0.36 1.17 2/212 11725        600000        userspace
Fri Apr 23 00:16:47 CDT 2010  35        0.31 0.35 1.16 2/212 11731        600000        userspace
Fri Apr 23 00:16:52 CDT 2010  35        0.28 0.35 1.15 3/212 11738        600000        userspace
Fri Apr 23 00:16:57 CDT 2010  35        0.26 0.34 1.15 2/212 11744        600000        userspace
Fri Apr 23 00:17:03 CDT 2010  35        0.24 0.33 1.14 2/212 11753        600000        userspace
Fri Apr 23 00:17:08 CDT 2010  35        0.22 0.33 1.13 2/212 11761        600000        userspace
Fri Apr 23 00:17:13 CDT 2010  34        0.20 0.32 1.13 2/212 11768        600000        userspace
Fri Apr 23 00:17:18 CDT 2010  35        0.19 0.32 1.12 2/212 11776        600000        userspace
Fri Apr 23 00:17:23 CDT 2010  34        0.17 0.31 1.11 2/212 11783        600000        userspace
Fri Apr 23 00:17:28 CDT 2010  34        0.16 0.31 1.11 3/212 11790        600000        userspace
Fri Apr 23 00:17:33 CDT 2010  34        0.14 0.30 1.10 2/212 11797        600000        userspace
Fri Apr 23 00:17:38 CDT 2010  35        0.29 0.33 1.11 2/212 11806        600000        userspace
Fri Apr 23 00:17:43 CDT 2010  35        0.27 0.32 1.10 1/212 11813        600000        userspace
Fri Apr 23 00:17:48 CDT 2010  35        0.25 0.32 1.09 2/212 11820        600000        userspace
Fri Apr 23 00:17:53 CDT 2010  35        0.23 0.31 1.09 2/212 11828        600000        userspace
Fri Apr 23 00:17:58 CDT 2010  35        0.21 0.31 1.08 2/212 11836        600000        userspace
Fri Apr 23 00:18:03 CDT 2010  35        0.19 0.30 1.08 2/212 11843        600000        userspace
Fri Apr 23 00:18:08 CDT 2010  35        0.18 0.30 1.07 2/212 11850        600000        userspace
Fri Apr 23 00:18:13 CDT 2010  35        0.16 0.29 1.06 2/212 11857        600000        userspace
Fri Apr 23 00:18:18 CDT 2010  35        0.15 0.29 1.06 2/212 11866        600000        userspace
Fri Apr 23 00:18:23 CDT 2010  34        0.14 0.28 1.05 2/212 11872        600000        userspace
Fri Apr 23 00:18:28 CDT 2010  35        0.12 0.28 1.05 2/212 11878        600000        userspace
Fri Apr 23 00:18:33 CDT 2010  34        0.11 0.27 1.04 2/212 11884        600000        userspace
Fri Apr 23 00:18:38 CDT 2010  35        0.11 0.27 1.03 3/212 11890        600000        userspace
Fri Apr 23 00:18:43 CDT 2010  34        0.10 0.26 1.03 2/212 11897        600000        userspace
Fri Apr 23 00:18:48 CDT 2010  34        0.09 0.26 1.02 2/212 11905        600000        userspace
Fri Apr 23 00:18:53 CDT 2010  35        0.08 0.25 1.02 3/212 11916        600000        userspace
Fri Apr 23 00:18:59 CDT 2010  34        0.07 0.25 1.01 2/212 11927        600000        userspace
Fri Apr 23 00:19:04 CDT 2010  35        0.07 0.24 1.01 2/212 11937        600000        userspace
Fri Apr 23 00:19:09 CDT 2010  35        0.06 0.24 1.00 2/212 11944        600000        userspace
Fri Apr 23 00:19:14 CDT 2010  35        0.06 0.24 0.99 2/212 11951        600000        userspace
Fri Apr 23 00:19:19 CDT 2010  35        0.05 0.23 0.99 2/212 11958        600000        userspace
Fri Apr 23 00:19:24 CDT 2010  34        0.05 0.23 0.98 2/212 11965        600000        userspace
Fri Apr 23 00:19:29 CDT 2010  34        0.04 0.22 0.98 2/212 11973        600000        userspace
Fri Apr 23 00:19:34 CDT 2010  34        0.04 0.22 0.97 2/212 11984        600000        userspace
Fri Apr 23 00:19:39 CDT 2010  35        0.04 0.22 0.97 2/212 11990        600000        userspace
Fri Apr 23 00:19:44 CDT 2010  34        0.03 0.21 0.96 2/212 11996        600000        userspace
Fri Apr 23 00:19:49 CDT 2010  34        0.03 0.21 0.96 2/212 12002        600000        userspace
Fri Apr 23 00:19:54 CDT 2010  34        0.03 0.20 0.95 3/212 12008        600000        userspace
Fri Apr 23 00:19:59 CDT 2010  34        0.03 0.20 0.95 2/206 12018        600000        userspace
Fri Apr 23 00:20:04 CDT 2010  34        0.02 0.20 0.94 2/206 12024        600000        userspace
Fri Apr 23 00:20:09 CDT 2010  34        0.02 0.19 0.93 2/206 12031        600000        userspace
Fri Apr 23 00:20:14 CDT 2010  34        0.02 0.19 0.93 2/206 12041        600000        userspace
Fri Apr 23 00:20:19 CDT 2010  34        0.02 0.19 0.92 3/206 12047        600000        userspace
Fri Apr 23 00:20:24 CDT 2010  34        0.02 0.18 0.92 2/206 12054        600000        userspace
Fri Apr 23 00:20:29 CDT 2010  34        0.01 0.18 0.91 2/206 12060        600000        userspace
Fri Apr 23 00:20:34 CDT 2010  34        0.01 0.18 0.91 2/206 12066        600000        userspace
Fri Apr 23 00:20:39 CDT 2010  34        0.01 0.17 0.90 2/206 12073        600000        userspace
Fri Apr 23 00:20:44 CDT 2010  34        0.01 0.17 0.90 2/206 12080        600000        userspace
Fri Apr 23 00:20:50 CDT 2010  37        0.25 0.22 0.91 2/207 12087        600000        userspace
Fri Apr 23 00:20:55 CDT 2010  35        0.23 0.21 0.90 3/207 12094        600000        userspace
Fri Apr 23 00:21:00 CDT 2010  35        0.21 0.21 0.90 2/207 12101        600000        userspace
Fri Apr 23 00:21:05 CDT 2010  35        0.35 0.24 0.91 2/207 12107        600000        userspace
Fri Apr 23 00:21:10 CDT 2010  35        0.33 0.23 0.90 2/207 12114        600000        userspace
Fri Apr 23 00:21:15 CDT 2010  35        0.30 0.23 0.90 2/207 12120        600000        userspace
Fri Apr 23 00:21:20 CDT 2010  35        0.27 0.23 0.89 4/206 12127        600000        userspace
Fri Apr 23 00:21:26 CDT 2010  35        0.25 0.22 0.89 3/207 12138        600000        userspace
Fri Apr 23 00:21:31 CDT 2010  35        0.31 0.24 0.89 5/211 12183        600000        userspace
