******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Fri Apr 23 10:03:09 PDT 2010  34        9.55 9.45 7.84 10/174 26764        500000        userspace
Fri Apr 23 10:03:10 PDT 2010  34        9.55 9.45 7.84 10/174 26770        500000        userspace
Fri Apr 23 10:03:11 PDT 2010  34        9.55 9.45 7.84 10/174 26776        500000        userspace
Fri Apr 23 10:03:12 PDT 2010  34        9.50 9.44 7.85 10/174 26782        500000        userspace
Fri Apr 23 10:03:14 PDT 2010  34        9.50 9.44 7.85 10/174 26788        500000        userspace
Fri Apr 23 10:03:15 PDT 2010  34        9.50 9.44 7.85 11/174 26794        500000        userspace
Fri Apr 23 10:03:17 PDT 2010  34        9.70 9.48 7.87 10/174 26800        500000        userspace
Fri Apr 23 10:03:18 PDT 2010  34        9.70 9.48 7.87 10/174 26806        500000        userspace
Fri Apr 23 10:03:19 PDT 2010  34        9.70 9.48 7.87 11/174 26812        500000        userspace
Fri Apr 23 10:03:20 PDT 2010  34        9.70 9.48 7.87 10/174 26818        500000        userspace
Fri Apr 23 10:03:22 PDT 2010  34        9.57 9.45 7.87 10/174 26824        500000        userspace
Fri Apr 23 10:03:23 PDT 2010  34        9.57 9.45 7.87 10/174 26830        500000        userspace
Fri Apr 23 10:03:24 PDT 2010  34        9.57 9.45 7.87 10/174 26836        500000        userspace
Fri Apr 23 10:03:25 PDT 2010  34        9.57 9.45 7.87 10/174 26842        500000        userspace
Fri Apr 23 10:03:27 PDT 2010  34        9.44 9.43 7.87 10/174 26848        500000        userspace
Fri Apr 23 10:03:28 PDT 2010  34        9.44 9.43 7.87 10/174 26854        500000        userspace
Fri Apr 23 10:03:29 PDT 2010  34        9.44 9.43 7.87 10/174 26860        500000        userspace
Fri Apr 23 10:03:31 PDT 2010  34        9.44 9.43 7.87 10/174 26866        500000        userspace
Fri Apr 23 10:03:32 PDT 2010  34        9.33 9.41 7.87 10/174 26872        500000        userspace
Fri Apr 23 10:03:33 PDT 2010  34        9.33 9.41 7.87 10/174 26878        500000        userspace
Fri Apr 23 10:03:34 PDT 2010  34        9.33 9.41 7.87 10/174 26884        500000        userspace
Fri Apr 23 10:03:36 PDT 2010  34        9.33 9.41 7.87 10/174 26890        500000        userspace
Fri Apr 23 10:03:37 PDT 2010  34        9.22 9.38 7.87 11/174 26896        500000        userspace
Fri Apr 23 10:03:38 PDT 2010  34        9.22 9.38 7.87 10/174 26902        500000        userspace
Fri Apr 23 10:03:39 PDT 2010  34        9.22 9.38 7.87 10/174 26908        500000        userspace
Fri Apr 23 10:03:41 PDT 2010  34        9.22 9.38 7.87 10/174 26914        500000        userspace
Fri Apr 23 10:03:42 PDT 2010  34        9.12 9.36 7.87 10/174 26920        500000        userspace
Fri Apr 23 10:03:43 PDT 2010  34        9.12 9.36 7.87 10/174 26926        500000        userspace
Fri Apr 23 10:03:45 PDT 2010  34        9.12 9.36 7.87 10/174 26932        500000        userspace
Fri Apr 23 10:03:46 PDT 2010  34        9.12 9.36 7.87 10/174 26938        500000        userspace
Fri Apr 23 10:03:47 PDT 2010  34        9.27 9.39 7.89 10/174 26944        500000        userspace
Fri Apr 23 10:03:48 PDT 2010  34        9.27 9.39 7.89 10/174 26950        500000        userspace
Fri Apr 23 10:03:50 PDT 2010  34        9.27 9.39 7.89 10/174 26956        500000        userspace
Fri Apr 23 10:03:51 PDT 2010  34        9.27 9.39 7.89 10/174 26962        500000        userspace
Fri Apr 23 10:03:52 PDT 2010  34        9.49 9.43 7.91 11/174 26968        500000        userspace
Fri Apr 23 10:03:54 PDT 2010  34        9.49 9.43 7.91 10/174 26974        500000        userspace
Fri Apr 23 10:03:55 PDT 2010  34        9.49 9.43 7.91 11/174 26980        500000        userspace
Fri Apr 23 10:03:56 PDT 2010  34        9.49 9.43 7.91 10/174 26986        500000        userspace
Fri Apr 23 10:03:57 PDT 2010  34        9.45 9.42 7.92 10/174 26992        500000        userspace
Fri Apr 23 10:03:59 PDT 2010  34        9.45 9.42 7.92 10/174 26998        500000        userspace
Fri Apr 23 10:04:00 PDT 2010  34        9.45 9.42 7.92 10/174 27004        500000        userspace
Fri Apr 23 10:04:01 PDT 2010  34        9.41 9.41 7.92 10/174 27013        500000        userspace
Fri Apr 23 10:04:03 PDT 2010  34        9.41 9.41 7.92 10/174 27019        500000        userspace
Fri Apr 23 10:04:04 PDT 2010  34        9.41 9.41 7.92 10/174 27025        500000        userspace
Fri Apr 23 10:04:05 PDT 2010  34        9.41 9.41 7.92 10/174 27031        500000        userspace
Fri Apr 23 10:04:06 PDT 2010  34        9.54 9.44 7.94 10/174 27037        500000        userspace
Fri Apr 23 10:04:08 PDT 2010  34        9.54 9.44 7.94 11/174 27043        500000        userspace
Fri Apr 23 10:04:09 PDT 2010  34        9.54 9.44 7.94 10/174 27049        500000        userspace
Fri Apr 23 10:04:10 PDT 2010  34        9.54 9.44 7.94 10/174 27055        500000        userspace
Fri Apr 23 10:04:12 PDT 2010  34        9.42 9.42 7.94 10/174 27061        500000        userspace
Fri Apr 23 10:04:13 PDT 2010  34        9.42 9.42 7.94 11/174 27067        500000        userspace
Fri Apr 23 10:04:14 PDT 2010  34        9.42 9.42 7.94 10/174 27073        500000        userspace
Fri Apr 23 10:04:16 PDT 2010  34        9.42 9.42 7.94 10/174 27079        500000        userspace
Fri Apr 23 10:04:17 PDT 2010  34        9.30 9.39 7.94 10/174 27085        500000        userspace
Fri Apr 23 10:04:18 PDT 2010  34        9.30 9.39 7.94 10/174 27091        500000        userspace
Fri Apr 23 10:04:19 PDT 2010  34        9.30 9.39 7.94 10/174 27097        500000        userspace
Fri Apr 23 10:04:21 PDT 2010  34        9.30 9.39 7.94 10/174 27103        500000        userspace
Fri Apr 23 10:04:22 PDT 2010  34        9.20 9.37 7.94 10/174 27109        500000        userspace
Fri Apr 23 10:04:23 PDT 2010  32        9.20 9.37 7.94 11/174 27115        500000        userspace
Fri Apr 23 10:04:25 PDT 2010  32        9.20 9.37 7.94 11/174 27121        500000        userspace
Fri Apr 23 10:04:26 PDT 2010  32        9.20 9.37 7.94 10/174 27127        500000        userspace
Fri Apr 23 10:04:27 PDT 2010  32        9.34 9.40 7.96 10/174 27133        500000        userspace
Fri Apr 23 10:04:29 PDT 2010  32        9.34 9.40 7.96 10/174 27139        500000        userspace
Fri Apr 23 10:04:30 PDT 2010  32        9.34 9.40 7.96 10/174 27145        500000        userspace
Fri Apr 23 10:04:31 PDT 2010  32        9.34 9.40 7.96 11/174 27151        500000        userspace
Fri Apr 23 10:04:32 PDT 2010  32        9.56 9.44 7.98 10/174 27157        500000        userspace
Fri Apr 23 10:04:34 PDT 2010  32        9.56 9.44 7.98 10/174 27163        500000        userspace
Fri Apr 23 10:04:35 PDT 2010  32        9.56 9.44 7.98 10/174 27169        500000        userspace
Fri Apr 23 10:04:36 PDT 2010  32        9.56 9.44 7.98 10/174 27175        500000        userspace
Fri Apr 23 10:04:38 PDT 2010  32        9.51 9.43 7.98 10/174 27181        500000        userspace
Fri Apr 23 10:04:39 PDT 2010  32        9.51 9.43 7.98 10/174 27187        500000        userspace
Fri Apr 23 10:04:40 PDT 2010  32        9.51 9.43 7.98 10/174 27193        500000        userspace
Fri Apr 23 10:04:41 PDT 2010  32        9.51 9.43 7.98 10/174 27199        500000        userspace
Fri Apr 23 10:04:43 PDT 2010  32        9.47 9.42 7.99 10/174 27205        500000        userspace
Fri Apr 23 10:04:44 PDT 2010  32        9.47 9.42 7.99 10/174 27211        500000        userspace
Fri Apr 23 10:04:45 PDT 2010  32        9.47 9.42 7.99 10/174 27217        500000        userspace
Fri Apr 23 10:04:46 PDT 2010  32        9.43 9.42 7.99 10/174 27223        500000        userspace
Fri Apr 23 10:04:48 PDT 2010  32        9.43 9.42 7.99 10/174 27229        500000        userspace
Fri Apr 23 10:04:49 PDT 2010  32        9.43 9.42 7.99 12/174 27235        500000        userspace
Fri Apr 23 10:04:50 PDT 2010  32        9.43 9.42 7.99 10/174 27241        500000        userspace
Fri Apr 23 10:04:52 PDT 2010  32        9.32 9.39 7.99 10/174 27247        500000        userspace
Fri Apr 23 10:04:53 PDT 2010  32        9.32 9.39 7.99 10/174 27253        500000        userspace
Fri Apr 23 10:04:54 PDT 2010  32        9.32 9.39 7.99 10/174 27259        500000        userspace
Fri Apr 23 10:04:55 PDT 2010  32        9.32 9.39 7.99 10/174 27265        500000        userspace
Fri Apr 23 10:04:57 PDT 2010  32        9.29 9.39 8.00 10/174 27271        500000        userspace
Fri Apr 23 10:04:58 PDT 2010  32        9.29 9.39 8.00 10/174 27277        500000        userspace
Fri Apr 23 10:04:59 PDT 2010  32        9.29 9.39 8.00 10/174 27283        500000        userspace
Fri Apr 23 10:05:00 PDT 2010  32        9.29 9.39 8.00 10/174 27289        500000        userspace
Fri Apr 23 10:05:02 PDT 2010  32        9.19 9.36 8.00 10/174 27298        500000        userspace
Fri Apr 23 10:05:03 PDT 2010  32        9.19 9.36 8.00 10/174 27304        500000        userspace
Fri Apr 23 10:05:04 PDT 2010  32        9.19 9.36 8.00 10/174 27310        500000        userspace
Fri Apr 23 10:05:05 PDT 2010  32        9.19 9.36 8.00 10/174 27316        500000        userspace
Fri Apr 23 10:05:07 PDT 2010  32        9.41 9.41 8.02 11/174 27322        500000        userspace
Fri Apr 23 10:05:08 PDT 2010  32        9.41 9.41 8.02 11/174 27328        500000        userspace
Fri Apr 23 10:05:09 PDT 2010  32        9.41 9.41 8.02 10/174 27334        500000        userspace
Fri Apr 23 10:05:11 PDT 2010  32        9.41 9.41 8.02 11/174 27340        500000        userspace
Fri Apr 23 10:05:12 PDT 2010  32        9.38 9.40 8.02 10/174 27346        500000        userspace
Fri Apr 23 10:05:13 PDT 2010  32        9.38 9.40 8.02 10/174 27352        500000        userspace
Fri Apr 23 10:05:15 PDT 2010  32        9.38 9.40 8.02 10/174 27358        500000        userspace
Fri Apr 23 10:05:16 PDT 2010  32        9.38 9.40 8.02 10/174 27364        500000        userspace
Fri Apr 23 10:05:17 PDT 2010  32        9.27 9.38 8.02 10/174 27370        500000        userspace
Fri Apr 23 10:05:18 PDT 2010  32        9.27 9.38 8.02 10/174 27376        500000        userspace
Fri Apr 23 10:05:20 PDT 2010  32        9.27 9.38 8.02 10/174 27382        500000        userspace
Fri Apr 23 10:05:21 PDT 2010  32        9.27 9.38 8.02 10/174 27388        500000        userspace
Fri Apr 23 10:05:22 PDT 2010  32        9.17 9.35 8.02 10/174 27394        500000        userspace
Fri Apr 23 10:05:23 PDT 2010  32        9.17 9.35 8.02 10/174 27400        500000        userspace
Fri Apr 23 10:05:25 PDT 2010  32        9.17 9.35 8.02 10/174 27406        500000        userspace
Fri Apr 23 10:05:26 PDT 2010  32        9.17 9.35 8.02 11/174 27412        500000        userspace
Fri Apr 23 10:05:27 PDT 2010  32        9.07 9.33 8.02 10/174 27418        500000        userspace
Fri Apr 23 10:05:29 PDT 2010  32        9.07 9.33 8.02 11/174 27424        500000        userspace
Fri Apr 23 10:05:30 PDT 2010  32        9.07 9.33 8.02 10/174 27430        500000        userspace
Fri Apr 23 10:05:31 PDT 2010  32        9.07 9.33 8.02 10/174 27436        500000        userspace
Fri Apr 23 10:05:32 PDT 2010  32        9.23 9.36 8.04 10/174 27442        500000        userspace
Fri Apr 23 10:05:34 PDT 2010  32        9.23 9.36 8.04 10/174 27448        500000        userspace
Fri Apr 23 10:05:35 PDT 2010  32        9.23 9.36 8.04 10/174 27454        500000        userspace
Fri Apr 23 10:05:36 PDT 2010  32        9.23 9.36 8.04 10/174 27460        500000        userspace
Fri Apr 23 10:05:37 PDT 2010  32        9.37 9.38 8.05 10/174 27466        500000        userspace
Fri Apr 23 10:05:39 PDT 2010  32        9.37 9.38 8.05 10/174 27472        500000        userspace
Fri Apr 23 10:05:40 PDT 2010  32        9.37 9.38 8.05 10/174 27478        500000        userspace
Fri Apr 23 10:05:41 PDT 2010  32        9.37 9.38 8.05 10/174 27484        500000        userspace
Fri Apr 23 10:05:43 PDT 2010  32        9.74 9.46 8.09 10/174 27490        500000        userspace
Fri Apr 23 10:05:44 PDT 2010  32        9.74 9.46 8.09 10/174 27496        500000        userspace
Fri Apr 23 10:05:45 PDT 2010  32        9.74 9.46 8.09 10/174 27502        500000        userspace
Fri Apr 23 10:05:46 PDT 2010  32        9.74 9.46 8.09 11/174 27508        500000        userspace
Fri Apr 23 10:05:48 PDT 2010  32        9.76 9.47 8.10 11/174 27514        500000        userspace
Fri Apr 23 10:05:49 PDT 2010  32        9.76 9.47 8.10 11/174 27520        500000        userspace
Fri Apr 23 10:05:50 PDT 2010  32        9.76 9.47 8.10 9/174 27526        500000        userspace
Fri Apr 23 10:05:52 PDT 2010  32        9.78 9.48 8.11 10/174 27532        500000        userspace
Fri Apr 23 10:05:53 PDT 2010  32        9.78 9.48 8.11 11/175 27539        500000        userspace
Fri Apr 23 10:05:54 PDT 2010  32        9.78 9.48 8.11 11/176 27548        500000        userspace
Fri Apr 23 10:05:56 PDT 2010  32        9.78 9.48 8.11 11/176 27554        500000        userspace
Fri Apr 23 10:05:57 PDT 2010  32        9.64 9.45 8.11 10/176 27565        500000        userspace
Fri Apr 23 10:05:58 PDT 2010  32        9.64 9.45 8.11 10/176 27571        500000        userspace
Fri Apr 23 10:05:59 PDT 2010  32        9.64 9.45 8.11 10/176 27577        500000        userspace
Fri Apr 23 10:06:01 PDT 2010  32        9.64 9.45 8.11 11/176 27586        500000        userspace
Fri Apr 23 10:06:02 PDT 2010  32        9.50 9.43 8.10 10/176 27592        500000        userspace
Fri Apr 23 10:06:03 PDT 2010  32        9.50 9.43 8.10 10/176 27598        500000        userspace
Fri Apr 23 10:06:05 PDT 2010  32        9.50 9.43 8.10 10/176 27604        500000        userspace
Fri Apr 23 10:06:06 PDT 2010  32        9.50 9.43 8.10 10/176 27610        500000        userspace
Fri Apr 23 10:06:07 PDT 2010  32        9.38 9.41 8.10 10/176 27616        500000        userspace
Fri Apr 23 10:06:08 PDT 2010  32        9.38 9.41 8.10 10/176 27622        500000        userspace
Fri Apr 23 10:06:10 PDT 2010  32        9.38 9.41 8.10 10/176 27628        500000        userspace
Fri Apr 23 10:06:11 PDT 2010  32        9.38 9.41 8.10 10/176 27634        500000        userspace
Fri Apr 23 10:06:12 PDT 2010  32        9.27 9.38 8.10 10/176 27640        500000        userspace
Fri Apr 23 10:06:13 PDT 2010  32        9.27 9.38 8.10 12/176 27646        500000        userspace
Fri Apr 23 10:06:15 PDT 2010  32        9.27 9.38 8.10 10/176 27652        500000        userspace
Fri Apr 23 10:06:16 PDT 2010  32        9.27 9.38 8.10 10/176 27658        500000        userspace
Fri Apr 23 10:06:17 PDT 2010  32        9.25 9.38 8.11 10/176 27664        500000        userspace
Fri Apr 23 10:06:19 PDT 2010  32        9.25 9.38 8.11 10/176 27670        500000        userspace
Fri Apr 23 10:06:20 PDT 2010  32        9.25 9.38 8.11 10/176 27676        500000        userspace
Fri Apr 23 10:06:21 PDT 2010  32        9.25 9.38 8.11 10/176 27683        500000        userspace
Fri Apr 23 10:06:22 PDT 2010  32        9.15 9.35 8.11 10/176 27689        500000        userspace
Fri Apr 23 10:06:24 PDT 2010  32        9.15 9.35 8.11 10/176 27695        500000        userspace
Fri Apr 23 10:06:25 PDT 2010  32        9.15 9.35 8.11 11/176 27701        500000        userspace
Fri Apr 23 10:06:26 PDT 2010  32        9.15 9.35 8.11 10/176 27708        500000        userspace
Fri Apr 23 10:06:27 PDT 2010  32        9.30 9.38 8.12 10/176 27714        500000        userspace
Fri Apr 23 10:06:29 PDT 2010  32        9.30 9.38 8.12 11/176 27720        500000        userspace
Fri Apr 23 10:06:30 PDT 2010  32        9.30 9.38 8.12 10/176 27726        500000        userspace
Fri Apr 23 10:06:31 PDT 2010  32        9.30 9.38 8.12 10/176 27732        500000        userspace
Fri Apr 23 10:06:33 PDT 2010  32        9.27 9.37 8.13 10/176 27738        500000        userspace
Fri Apr 23 10:06:34 PDT 2010  32        9.27 9.37 8.13 11/176 27744        500000        userspace
Fri Apr 23 10:06:36 PDT 2010  32        9.27 9.37 8.13 10/176 27750        500000        userspace
Fri Apr 23 10:06:37 PDT 2010  32        9.17 9.35 8.12 11/176 27756        500000        userspace
Fri Apr 23 10:06:38 PDT 2010  32        9.17 9.35 8.12 10/176 27762        500000        userspace
Fri Apr 23 10:06:39 PDT 2010  32        9.17 9.35 8.12 10/176 27768        500000        userspace
Fri Apr 23 10:06:40 PDT 2010  32        9.17 9.35 8.12 10/176 27774        500000        userspace
Fri Apr 23 10:06:42 PDT 2010  32        9.08 9.33 8.12 10/176 27780        500000        userspace
Fri Apr 23 10:06:43 PDT 2010  32        9.08 9.33 8.12 11/176 27786        500000        userspace
Fri Apr 23 10:06:44 PDT 2010  32        9.08 9.33 8.12 10/176 27793        500000        userspace
Fri Apr 23 10:06:46 PDT 2010  32        9.08 9.33 8.12 10/176 27799        500000        userspace
Fri Apr 23 10:06:47 PDT 2010  32        8.99 9.31 8.12 10/176 27805        500000        userspace
Fri Apr 23 10:06:48 PDT 2010  32        8.99 9.31 8.12 10/176 27811        500000        userspace
Fri Apr 23 10:06:49 PDT 2010  32        8.99 9.31 8.12 10/176 27817        500000        userspace
Fri Apr 23 10:06:51 PDT 2010  32        8.99 9.31 8.12 10/176 27823        500000        userspace
Fri Apr 23 10:06:52 PDT 2010  32        8.91 9.28 8.12 10/176 27829        500000        userspace
Fri Apr 23 10:06:53 PDT 2010  32        8.91 9.28 8.12 10/176 27835        500000        userspace
